	Predicted	Observed
117	209.9244	390.2431
118	189.5704	168.6267
119	269.2932	319.832
120	164.0636	187.1002
121	21.7944	33.4162
122	220.8484	211.3373
123	172.1368	158.9684
124	172.4224	164.2073
125	5.3044	24.7788
126	179.5756	223.5663
127	312.0788	252.2449
128	318.9712	497.4253
129	90.0248	74.9733
130	146.6488	128.807
131	5.3484	16.7756
132	216.3632	253.3399
133	47.1304	47.2015
134	148.8136	144.078
135	162.1796	159.4854
136	164.4188	200.6576
137	135.2364	141.4101
138	251.8124	351.5723
139	31.5408	15.0873
140	323.9472	258.9556
141	196.9108	210.1038
142	229.6812	204.0289
143	104.4208	127.9461
144	196.742	215.0523
145	180.036	187.3255
146	153.6368	133.7181
147	87.2588	48.2619
148	82.492	32.8718
149	259.538	306.1998
150	267.4904	300.3837
151	115.1648	153.3387
152	86.4292	38.9604
153	177.9052	163.1737
154	86.368	77.9466
155	47.9484	143.7931
156	287.856	339.7581
157	32.5432	36.4062
158	192.0904	219.2809
159	116.3224	89.6204
160	375.2152	340.9835
161	177.432	179.8482
162	256.3684	268.9058
163	111.3976	70.872
164	146.0084	140.9661
165	157.4348	238.1947
166	164.3364	136.7067
167	53.9636	58.5067
168	156.8592	143.5306
169	165.982	184.014
170	220.436	337.1064
171	226.3548	233.2122
172	237.6892	343.8123
173	116.814	103.8209
174	449.7592	456.4103
175	267.6584	232.2478
176	163.3	156.3607
177	277.1776	205.9892
178	65.5144	76.3547
179	255.5444	239.6884
180	202.9236	214.1887
181	142.0992	181.7605
182	436.1892	382.912
183	126.2848	112.8917
184	124.4864	110.7088
185	110.606	101.8567
186	90.352	51.9483
187	210.1256	233.8401
188	136.398	144.0065
189	30.9952	49.8484
190	95.6296	76.1457
191	81.0972	147.946
192	181.9856	202.7537
193	152.722	153.5542
194	310.8568	342.8477
195	116.9032	96.547
196	144.4956	130.1509
197	39.8256	36.2862
198	227.5712	204.7115
199	224.7064	272.7273
200	231.6308	216.877
201	201.4752	191.3094
202	73.9484	43.9159
203	361.806	365.6855
204	101.028	87.4519
205	323.8692	370.4347
206	212.664	378.374
207	124.14	102.446
208	10.1104	2.2989
209	196.6972	195.004
210	249.7464	231.8588
211	45.7844	15.7694
212	28.3328	20.7824
213	150.6228	209.1927
214	187.6572	234.5779
215	231.2304	303.7353
216	100.6148	109.5619
217	176.7728	214.7751
218	6.474	2.1964
219	126.8484	150.042
220	340.1752	333.1446
221	196.4068	239.9835
222	150.8888	176.6971
223	201.886	205.1523
224	80.9692	49.2047
225	6.4252	2.9746
226	210.0136	331.9009
227	302.8712	319.9609
228	156.968	151.6887
229	140.9384	108.0286
230	354.9736	349.6653
231	0.6244	2.2555
232	73.618	312.3935
233	179.8696	169.1551
234	308.184	364.0
235	197.9416	260.647
236	103.5488	91.3918
237	146.8488	123.0077
238	273.8784	255.5432
239	184.2236	168.1543
240	213.6352	198.559
241	57.2452	37.4879
242	172.1724	198.7817
243	124.738	112.6373
244	137.4232	140.276
245	236.788	232.8867
246	5.1788	2.8931
247	307.2248	249.8403
248	72.9612	74.5312
249	98.7512	73.6136
250	203.7044	230.9816
251	148.3616	211.4301
252	306.6404	301.9706
253	166.6248	159.4762
254	227.7056	191.0348
255	235.3376	246.9288
256	212.2352	192.2719
257	193.2228	191.3317
258	86.1088	135.1453
259	322.1964	298.6678
260	218.3848	190.3208
261	169.6324	159.5977
